filename,duration,transcription
bellingcat-tool/amazonfinds/media/6939583337690352902.mp4,8, Tenshi Melba Part 2
bellingcat-tool/amazonfinds/media/6907267123454823685.mp4,16, Random Amazon gadgets I love! These silicone containers have been a lifesaver. They have a wide opening so it's really easy to add food. They seal the top and stand up straight. And they're microwave safe and food grade so you can heat up your leftovers and eat from the container. They come in a bunch of colors and sizes and they're great for liquids because they have a spat at the end for easy pouring.
bellingcat-tool/amazonfinds/media/7186892228516678954.mp4,25," Three random Amazon finds it just stuck. This cord organizer sticks to the back of most appliances, has a place for the plug, and makes your counters look more organized. This is my most used organization item in the kitchen that's super versatile and saves space. It has icons for each utensil type and I can fit 60 utensils using only two of them and still have a ton of space left in the drawer. And this dispenser can hold 25 pounds of rice on your counter and it has a button to dispense the perfect amount into its measuring cup which doubles as a strainer."
bellingcat-tool/amazonfinds/media/7300618312814234885.mp4,0, 🎶 Music Outro 🎶
bellingcat-tool/amazonfinds/media/7337464081084992798.mp4,39, 🎶 Music 🎶 🎶 Music 🎶 🎶 Music 🎶
bellingcat-tool/amazonfinds/media/6995688796180270342.mp4,35," I've waited all week for this. Ah, it's beautiful. This bottle cost me $25. Because it's not real glass. It's a movie prop bottle that's like meant to break but not be real glass so you don't hurt yourself. So I'm gonna smash it and see what it's like. But I'm gonna turn it into like a little bit because I feel like why would I just stand here and smash it on my head? Like I'm just too theatrical for that. So let me just get into character real quick. I'm working, Crystal. Why the hell you here right now? I took a test and I'm pregnant. That ain't my problem, Crystal. Well, it's you as Mikey. Yeah, you're not gonna pin this one on me. You sure it's not Mikey's? Vinnie's? Paulie's? Ronnie on the corner? It could be anyone, all right? Get the hell out of here. I'm not doing it. Difficult. I should've guessed. You're crazy, Mikey. Would you say to me? Nah, don't ever call me that again. Don't ever call me that. You're crazy, Mikey. Just like your daddy was. You think I'm crazy? You're probably right. That ain't my kid though. That really did shatter everywhere. It's kind of plastic-y, but it breaks. You can squeeze it in your hands and it doesn't hurt. Obviously there's a little bit of a sharper edge, but it's not glass. And that's how it works in the movies."
bellingcat-tool/amazonfinds/media/7208936042135571754.mp4,51, commander
bellingcat-tool/amazonfinds/media/7225797973169524010.mp4,15, Music
bellingcat-tool/amazonfinds/media/7091803529127660846.mp4,24," Lake Clark Right there where you left it, lying upside down When you finally find it, you'll see how it's faded The underside is lighter when you turn it o-"
bellingcat-tool/amazonfinds/media/7113176210020011306.mp4,8, 🎶 Music Outro 🎶
bellingcat-tool/amazonfinds/media/7182013161204174123.mp4,42," Let's go over my favorite Amazon purchases from 2022. Starting off strong with the powder puffers will make your makeup go on so much better, so much smoother. I've only been using this for like a little over a month and I've already seen tremendous hair growth. This light, I'm using it right now. I use it for like almost all my Instagram photos. Like taking photos or making TikTok videos, you need this. This Amino Lean pre-workout, I use this before I go to the gym. I've always been scared of pre-workout but this is like made for women and it doesn't give you any jitters. It's just kind of like having an energy drink. It has health benefits and it's gluten free. Ariana Grande cloud perfume. I discovered it was a dupe for Baccarat this year and I've been wearing it ever since. I love it and I always get so many compliments. It makes any sneaker or slipper look so cute, I love them. This digital camera, I have a few linked but this is the specific one I use. It makes you look tan and it just smooths everything out but it's a really cute digital camera. Just look back your hair in any way shape or form, you just need this and it's so easy to travel. My favorite hairspray, it works well. It gives you so much volume and it smells really good. I have gone through hundreds of different tripods and this is the only one that has lasted and worked. It's not flimsy, it doesn't break when I travel. It's like rubber on the outside. It goes like really small, it's like really huge. Super easy to work and this is like my favorite by far. All of these are in a list in my Amazon storefront under top 2022 purchases. I have more linked on there but this is all I did for the video. Go shop the link in my bio."
bellingcat-tool/amazonfinds/media/7012998132627721477.mp4,28," He keep talking and she ain't trying it He keep calling me crying, damn, till you kill this I understood the assignment I understood the assignment I understood the assignment I understood the assignment I understood the assignment All my **** packed up Damn, you fine like duck Keep that **** locked up He a broke boy, he can't touch Damn, you fine like duck, like duck, like duck"
bellingcat-tool/amazonfinds/media/6902588435186453766.mp4,57," Things on the internet that I ended up buying, part 6. The first time I ever bought one of these was about two years ago, but I just bought a new one, so I thought I'd show you guys because it's surprising how many people don't know this exists. So this is a notebook, it comes with a rag and a special pen, and it is a very high-tech notebook. So it has different symbols that you can put its own label to, and on each page you'll see these symbols at the very bottom. For example, if I was in school I could put math, science, history, English, etc. And then on the page I can put notes, obviously this is math, so I'm going to put an X over the symbol because it goes with the math symbol. There's an app on your phone where you could set a destination for each symbol, for example you could send your math notes to your Google Docs or your email or whatever. On that same app you can scan this entire page and it will notice you put an X over that symbol and automatically send it to the location of your choice. Once you scan the page all you have to do is get the rag wet and it will just wipe away because you have that special pen. And then you can reuse it while still being able to save all of your notes electronically."
bellingcat-tool/amazonfinds/media/7194272916559695147.mp4,46," [""She's Got a Smile That It Seems To Me""] [""Sweet Child of Mine""]"
bellingcat-tool/amazonfinds/media/6845439864880712965.mp4,11, Part 2 Leakptb R.I.P pores Pster Airport
bellingcat-tool/amazonfinds/media/7198289598739451182.mp4,26, four Amazon gift ideas. These are my little headlights for your Crocs that are so cute and perfect for when you're hiking in the dark. Wow. This is a waffle maker that allows you to stuff things inside. Like what? Like chicken or bacon or eggs or even cheesecake mix. No way. This is a little seat gap filler that will stop things from falling into that stupid gap between the seat and the center console. That's a good one. This is a Hot Tools holster that is a great place to put stuff down when you're not using it or just let it cool down. That's so cool.
bellingcat-tool/amazonfinds/media/7055134016265014533.mp4,20, I bought a Honda but I didn't want it to look like any regular Honda So I did this Wait a minute That's hard Murder
bellingcat-tool/amazonfinds/media/6849846619437845765.mp4,24," Amazon Finds Part 5. This is called the Air Fort and it's an inflatable fort that's all powered by this fan and it blows up to be actually pretty big that even an adult can fit in it. It has this little mesh thing to protect their fingers from the fan but you just turn it on, blow it up and it is so much fun. In the secret room. So we can play in this all day and it's perfect for those hot summer days so link in bio."
bellingcat-tool/amazonfinds/media/7276825510141938949.mp4,9," For a spoonful of sugar helps the medicine go down, the medicine go down, the medicine go down, just a s-"
bellingcat-tool/amazonfinds/media/7223513550935969030.mp4,12, 🎶 Music Outro 🎶
bellingcat-tool/amazonfinds/media/7066822844344290565.mp4,15, Amazon must have for grocery shopping. Efficiency is key. All done.
bellingcat-tool/amazonfinds/media/7214559620373810474.mp4,8," Barbie Dream House pink and purple marble walls Put pull up in that Barbie Wari finna bury y'all She could dirt on my name, ended"
bellingcat-tool/amazonfinds/media/6950850656773213445.mp4,14," I sit by myself, talking to the moon"
bellingcat-tool/amazonfinds/media/7049930660726983983.mp4,26," Trying out 100 TikTok viral products to see if they're cap or they slap. Part 17. I saw a video that got over 5 million likes on this crazy shower head and I had to try it out. It's supposed to be the biggest one on the market and has over 270 nozzles to give you a rainfall shower experience. The install took only a minute and all I did was remove the existing shower head and screw it on the new one. When I turned the water on, the acrylic chamber filled up quickly and in a matter of seconds, my shower turned into a spa. I think this definitely slaps."
bellingcat-tool/amazonfinds/media/7052865581980093742.mp4,28," Amazon bedroom finds. I'm not kidding, we never make our bed without our tucker tool. It saves my nails when tucking in the fitted and flat sheet under the mattress or into the bed frame and takes maybe 15 seconds to do the entire bed. Next we have my bedside clip-on nightstand that attaches without any tools to your bed frame. This is perfect for anyone who lives in a dorm or apartment and needs extra table space for your book, glasses, coffee, laptop, and so much more. It's super sturdy and the foam padding keeps it from damaging your bed frame."
bellingcat-tool/amazonfinds/media/6837953621007633670.mp4,59," Random things I got off Amazon part 21. This little packing cube is the most convenient thing ever So you basically just put all your clothes in it and then you can hang it right up and it has little shelves So you don't have to like unpack or anything So this next one is really cute But you know the purpose of it is to turn your face wash into foam so it's more easy and gentle on your skin I love it so much and then to take off my makeup I use these so soft which makes it a lot better for your skin and I'm actually using warm water for this one This is a skin spatula and wow I was not expecting this but it's there's so much nasty like gong click I don't even know comes out of your skin so much and it made my face so soft and smooth I can't even believe it's so soft best thing ever for when you're trying to tan alone and you can't get it on your back It's like the awkward struggle. Well this picture you get your whole back These are motivational sticky notes just for you to keep having a good day You know, you can fill some of them out during the day and it has little reminders on each one the most amazing pool flow Ever I'm in love. I've been napping on it. I watch movies on it. I can go out and tan on it It's so good. This microphone was the best purchase. I don't even need to explain my best friend. I just love to know You can also play music from it and it's just so fun"
bellingcat-tool/amazonfinds/media/6855770595414560006.mp4,44," I don't know if you guys have seen that one TikTok of the girl who got an iPhone X for only $100 at Walmart. And so as soon as I saw that, I went to like five different Walmarts looking for it and all of them were like, we don't have it. What are you talking about? And so I looked into her comments and then they said that to go on this like one website called curriccy.com to see like who has it or not for the price. And so I found one that's like all the way east of me and it's only 26 minutes away. All right, we're here. Okay, it did work. Why did this phone cost me less than my AirPods? Literally crazy. Got it in space gray, 64 gigs, like what? My mom's at work right now, but as soon as I get home, I'm gonna be wrapping it up and I'm gonna surprise her."
bellingcat-tool/amazonfinds/media/7143770374616960299.mp4,19," Random Amazon finds it just snapped. This shower head has over 160 nozzles to give you a rainfall shower experience and it only took a minute to install. Just remove the existing shower head and screw on the new one. When I turned the water on, the acrylic chamber filled up quickly and in a matter of seconds, my shower turned into a spa and the best part is the water pressure is so much better than my old shower head."
bellingcat-tool/amazonfinds/media/7345543103786274090.mp4,64," 15 best Amazon products for this month. This gadget lets you measure curved objects and it works up to 300 feet. This is a self-stirring glass that can mix your drinks automatically. And if you put dish soap in it, it basically cleans itself. These are rechargeable hand warmers that are magnetic, last up to 16 hours and they can even charge your phone. This chair lets you sit in a few different ways to help your prostate and it also makes working more fun. This gadget allows you to turn any AAA battery into a AA battery in case you run out. This is a handheld printer that lets you print custom text on any type of surface. This measuring cup has 19 different compartments so you can use it for any recipe. This is a pizza slide that lets you easily grab pizza from the counter. This is a travel pillow that you can fill up with clothes so you have more storage when you go on vacation. This is a cable zipper that holds all of your cords together and it turned my desk from this to this. These slippers can be heated in the microwave and can stay warm for 20 minutes. This snack bowl fits perfectly on your Stanley cup and has four different compartments. These travel soap bottles are magnetic and you can change the labels to match what's inside. This gadget has 14 compartments and attaches to your wall so it can dispense your pills all at once. If your cabinets look like this, get these mug stackers that hold two cups together and will double your storage space."
bellingcat-tool/amazonfinds/media/7198975942302190853.mp4,197," see we have the excel we'll leave it here Have nicememory wanting to move preservation this is the back Morgan Just regardless Seems to be good so, let's Willis the first test I need some help I just need some glue It's queued here it was Linked PVC it's like that it take longer to test. but, it will clean this parking lot. it was something worth Consciousment Good. I tried it here, oh... did it take long time, did it make the first test? you turn on or your It doesn't work here since what you were recording the original recording when it I'm going to put it on the limit, so I'm going to put a little bit of water here. That's true, I think I'm going to put a little bit. I'm going to put it on the limit. It's a bit more difficult now. So, I want to see. A little bit of water. The first step is to do it with this, so we can compare. Let's see. No. No. No, it's not that easy. I'm going to put it on the limit. It's a bit hard, isn't it? It's a bit hard. It's hard. So, now, to start, it's 43. That's 29. No. I'm going to pass it on to you. Nothing is here. It's hard. Crap, I'm going to put a lot of water on it. Oh. I'm going to put it here. I'm going to start here. No, it's not easy. It's not that easy. I don't know if I can put it here. But it works. It's done. And it's here. Let's see."
bellingcat-tool/amazonfinds/media/7212715912191937835.mp4,50," I know you guys love drinking water just as much as I do, but I hate waking up in the middle of the night just to go get it. This is the viral dust dispenser that we're going crazy on TikTok with at least 2.2 million views so far. It's super easy to set up. All you have to do is attach the base of the spout and then insert the hose in whatever drink you'd like. Watch this. And boom, straight like that, you're done. There's seven different preset water level settings that dispense just the right amount of water that you need. I'm honestly digging the look, it has a nice little touch to the room. No more having to get up at 3am in the morning just to go get some water."
bellingcat-tool/amazonfinds/media/7225817369606720811.mp4,10, This is the way I live
bellingcat-tool/amazonfinds/media/7223483603374640427.mp4,7," Yeah, it do not matter It do not matter It do not matter It do not matter"
bellingcat-tool/amazonfinds/media/7051342150704844038.mp4,124," Buckle in everybody. I bought a banana loca. This was on Shark Tank and essentially it will make you a banana You will never forget It looks like a classic pump and dump operation here grab a banana cut the end off You grab this part and you just glide it right in there. Okay, there's nothing wrong with a curve in your banana But for this we do prefer a straighter banana, so you're gonna bend it down a little bit Okay and then you take your metal pole and you're gonna put it right into the middle of the banana and you're just gonna Pusher in there. This banana seems to be handling it Okay, if this was me, I'd be going to the emergency room and then you just pull her out like that. Oh It got stuck It got stuck in there Oh I forgot you have to cover the hole and then you pull it out and that's like a suction hole Your banana will be gaping and that's what you want out of your banana You want it to have a big ol hole cuz you're gonna fill that with some sort of cream next You're gonna grab whatever you're gonna pack away. I'm gonna go with peanut butter. That looks fine That looks like a waste and then you're gonna attach your banana onto this tube and you're gonna crank in Your peanut butter you're gonna pump this boy up. All right, don't be scared. He doesn't mind All right Jam it up a little bit a little nervous. I'm gonna go slow. It's your first time. Oh Oh It's popping out sides. Oh gross. We're not done yet people. All right, we're gonna pull them out That is not giving I think we need to like just see what went down. This is our ending banana Let's do a little taste test. Okay, it doesn't get the end. It's not long enough I do think it would be a great gag gift. Okay, stop But for $30, I think you could just spread peanut butter on yourself and not go through all the hassle and clean above this contraption I'm just gonna finish off the banana because you never want to start working on a banana and not finish them off because that won't be fair"
bellingcat-tool/amazonfinds/media/7121906250941615406.mp4,7," We out,aban you, h subtitulos onde"
bellingcat-tool/amazonfinds/media/7090945705346403626.mp4,22," I got this thing to help my mom get out of the car. It goes in right there. There's your handle, mom. Did it help? It helps."
bellingcat-tool/amazonfinds/media/7106309103433174315.mp4,13," Random Amazon finds it just slaps. This gadget removes mosquito bites, bee, and wasps things without any chemicals. Just push it down over the bite, pull up the handle to form a suction, and it extracts irritants left behind by insects so you'll have less itching and swelling."
bellingcat-tool/amazonfinds/media/6853576924770487557.mp4,25," Amazon beach and summer must-haves. First up are these cup holders designed for the sand. They're really sturdy so you'll always have a spot for your drink and they come in a bunch of different colors. Next up is this anchor so you never have to worry about your umbrella falling over. Just bury it in the sand, place your umbrella inside, and turn it until it's tight. Next is this hook you can attach directly to your umbrella to hold your bag or purse. Just place it through the umbrella, tighten it, and you won't have to worry about your bag going directly on the sand. And last up is this mini fan with flexible legs so you can keep cool at the beach or pool."
bellingcat-tool/amazonfinds/media/7236099863342075179.mp4,49," Okay, I'm going to change your life here. So the little crustables that your kids fucking love so much? Well first off, they have additives that are not needed. And second of all, they're expensive as hell. So we're making them from home from now on. And I bought this off of Amazon and it's absolutely amazing and my kids devour these little bitches. So anyway, here's me making the sandwich. And then you're gonna take it. Boom. And then it gets even more fun. You take the second piece and that actually closes the little crustables together. And then there you go. You have yourself a cute little sandwich. And if you're curious as to where the rest of the bread's gonna go, say no more. Get yourself a fucking dog. Because he will eat that shit up."
bellingcat-tool/amazonfinds/media/7139837706409954565.mp4,51, Thanks for watching.
bellingcat-tool/amazonfinds/media/7056494092661984558.mp4,36," I bought it so you don't have to. Part 30? Okay, so I've been seeing this little guy everywhere and turns out it's way more high tech than I thought it was. You just stick it to a moving surface and it'll send your phone a notification when it detects motion. For example, you open your computer to start work and it reminds you to clock in. Or you're scrolling on your phone before bed and uh-oh, your back door is open. This thing is the perfect cheap security alternative. It's also just a good notification or reminder system. You can make a completely customized schedule in the app so that it only reminds you of certain things at certain times. It's great for a small business or just a busy parent. I personally will be buying more."
bellingcat-tool/amazonfinds/media/7174880705166560555.mp4,14, 🎶 Music Outro 🎶
bellingcat-tool/amazonfinds/media/7193023697811246378.mp4,13," Buy the weird stuff. Buy the stuff that makes people go, what is that? Buy the stuff that makes your home the best estate sale when you die. Buy the weird stuff."
bellingcat-tool/amazonfinds/media/7207161784132848901.mp4,8, 🎶 Music Outro 🎶
bellingcat-tool/amazonfinds/media/6915576626281565446.mp4,27," Things you didn't know you needed off of Amazon. This is actually crazy. A fruit soft serve ice cream maker that can turn any frozen fruit into soft serve ice cream in just a few seconds. We decided to go with some frozen raspberries, bananas, and strawberries. And as you see here, I placed them in the chute and pressed down with the plunger. Does not take much effort at all. It basically comes out on its own. The blade, the chute, and the plunger are all dishwasher safe. And it comes with a recipe book with so many flavor options to choose from."
bellingcat-tool/amazonfinds/media/6811661147066928390.mp4,41," My top five kitchen items found on Amazon. These Swedish dishcloths are eco-friendly and biodegradable You can clean them just by throwing them in the dishwasher or washing machine The gooseneck kettle is the teapot that you never knew you needed. The long spout is everything. The stone earth frying pan by Ozzeri is amazing Nothing, absolutely nothing sticks to it. It also has thousands of five-star reviews The double layer heart cup is heat resistant and super cute If you're gonna place an order just pick the size large and last but not least is my personal favorite the opal ice machine It produces little baby-sized nugget ice cubes, which are similar to what you may find out like Sonic or coffee bean and tea leaf"
bellingcat-tool/amazonfinds/media/7082748442287672619.mp4,46, Thank you for watching. Please subscribe and thumb up!
bellingcat-tool/amazonfinds/media/6942245588012403973.mp4,19," Random Amazon Parfines Let it go for the night That would be the best therapy for me Hey, hey"
bellingcat-tool/amazonfinds/media/7239504681792392494.mp4,25," Amazon Car Finds it just stopped. This is my portable air compressor that lets you easily inflate tires on cars, bikes, motorcycles, plus all other types of inflatables. The digital display shows you the actual pressure level so you can adjust it as needed to ensure your tires are always properly inflated and you can easily switch between different inflation modes. I love that it's rechargeable, has a built-in emergency light, and you can even use it as a power bank to charge up your phone, making this a versatile gadget to keep in your car."
bellingcat-tool/amazonfinds/media/7232339591481527594.mp4,9, B seventy Lay
bellingcat-tool/amazonfinds/media/7244139160469097736.mp4,47,
bellingcat-tool/amazonfinds/media/7073221863123520814.mp4,43, Okay so I just bought this new roll on wax and I already did this leg so I'm gonna just do this other half because I already clearly started but this is the wax you literally just roll it on. So it's a soft wax and then take a strip. Do the bottom half. Like
bellingcat-tool/amazonfinds/media/7198571475383618822.mp4,30,
bellingcat-tool/amazonfinds/media/6999818942537682182.mp4,23," Our favorite kitchen finds. You won't believe how much rice can fit inside of this rice dispenser. We grabbed a 25 pound bag of rice from Costco and started filling it up. Almost the entire bag ended up fitting inside of it. The coolest part about this dispenser is how easy it is to get rice out of and to prepare it afterwards. With just the push of a button, the rice dispenses into the included measuring cup, which also doubles as the perfect built-ins trainer."
bellingcat-tool/amazonfinds/media/6974034170553060614.mp4,7," Amazon products unique part 35. This is a magnetic motion activated light. It turns on with movement or the press of a button and if the battery dies, you can just charge it and put it back."
bellingcat-tool/amazonfinds/media/7009482299439992069.mp4,25, Thanks for watching.
bellingcat-tool/amazonfinds/media/7318540282348211462.mp4,0,ty you
bellingcat-tool/amazonfinds/media/7018039989376126213.mp4,27, What I ordered vs. What I got.
bellingcat-tool/amazonfinds/media/7151483133374975278.mp4,55, I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top. I'm going to put the sauce on the top.
bellingcat-tool/amazonfinds/media/7186035828756352302.mp4,144, Thanks.
bellingcat-tool/amazonfinds/media/6926708125068233989.mp4,35," products you need or don't, this is part 197 of 365. If you heat the taste of lukewarm pop or lukewarm coffee, this just might be the perfect accessory for any home or office space. Press the power button once, you've activated the cooling plate mechanism that will keep your drink ice cold for as long as you'd like. Press the power button a second time and the plate will now heat to keep your coffee or tea at the ideal temperature. Any mug will do, but it does come with a specialty mug that ensures the temperature is evenly distributed. And if you're wondering what the space on the right is for, the accessory even serves as a wireless charger as well. So what do you think? Is this a must-have or not?"
bellingcat-tool/amazonfinds/media/7217192905818246446.mp4,0," Make her disappear just like poof then she's gone Addicted don't know what the fuck I'm on I can't stop it when I feel it coming on When we chillin' starts with smoking something strong Take her down and then she'll be the softest that I'm coming on I'm a every jacket thriller, this show ain't nothing iller Man I'm a lady killer, if I want her I'm a stealer I promise I can make her fly away like caterpillars So if you don't know by now then you should probably get familiar So if you don't know by now then you should probably get familiar So if you don't know by now then you should probably get familiar"
bellingcat-tool/amazonfinds/media/7203335035850689838.mp4,86," Just let my love adorn you Please baby If you got love I got love You know that I adore you Yeah baby Baby these fears Will always protect you Lady This smile Oh, I'll never neglect you Yeah baby And these days try to break us down But don't let that affect us No baby You just gotta let my love Let my love Let my love adorn you Ah, la la la, let it just down You got love You got love You know that I adore you"
bellingcat-tool/amazonfinds/media/6905167092459277573.mp4,23," Stuff you actually need part 70. Okay, so these are my eco-lives that I found online and I am so excited about these. All you have to do is stretch it over any bowl of leftovers, fruits, vegetables, or cups and now you have your very own Tupperware. These are dishwasher safe, eco-friendly, and you'll save a ton of money on Tupperware and plaster craft and I've got a three year old. This is very important to me."
bellingcat-tool/amazonfinds/media/6930304711543311621.mp4,22," Talkin bout, talkin bout Tracy? Nah, I don't know what you mean Like, like Tracy with the ass Tracy with the, the bop Shit, well Oops baby, fuck up on that bitch like Oopsie Daisy, never been without yo Oops baby, get a 5 times in the coop Oopsie Daisy, yeah, oops baby Baby hit my bitch, yeah, whoopsie Daisy"
bellingcat-tool/amazonfinds/media/7050550785247120646.mp4,26," my favorite Solemn Express, by the name being N Dee Sinkoh this is Its a beautiful Warp MU mixed with 5 with municipality executed in the house like where the m CSI p49 his texture was perfect to recover all drainage and to Kristinorns and to reefect your flat it is the best its like Rd equip its compared to Madera you can use it for advantages and both can be used while converting a mountain and not a Rusty"
bellingcat-tool/amazonfinds/media/7283290797766610194.mp4,0," Ladies and gentlemen, her."
bellingcat-tool/amazonfinds/media/7109905827493858606.mp4,27, 🎶 Music Outro 🎶
bellingcat-tool/amazonfinds/media/7356101527368404266.mp4,10, Funniest Amazon review video I've seen. I had to share.
bellingcat-tool/amazonfinds/media/6824940273030761734.mp4,42, So TikTok influenced me to buy this chomp chomp roller. So we're gonna try it out. It's supposed to pick up hair. So here it is empty. I tried it earlier to see if it actually works. It does. So I'm gonna do it to my floor. You can see the hair on my floor. Paxton. He thinks it's a toy. Paxton stop. Wow. Holy crap. Buy this if you have a dog.
bellingcat-tool/amazonfinds/media/7167120059465354539.mp4,5," I've never, I've never, I've never, ever, ever, ever, ever lost my mind."
bellingcat-tool/amazonfinds/media/7229088452279536939.mp4,15," My boyfriend never cleans his glasses, so I got a ClemPod. Look at all the dirt that came out. Remember to always clean your glasses."
bellingcat-tool/amazonfinds/media/7300620479881104682.mp4,14," And while I'm at it, you, ask me, Fuck on that bitch in that backseat, Won't you no casual? Yeah I'm king, Nami homed me and me. Timothy Ynoa"
bellingcat-tool/amazonfinds/media/6872465623595666693.mp4,31, warning this might be super gross but my boyfriend and I decided to get this ear cleaning camera thing off Amazon and oh my god just look at that I don't know why it's so satisfying like my mouth is watering this shit works and it works so well look at that oh 10 out of 10 I would recommend
bellingcat-tool/amazonfinds/media/7213062635758030126.mp4,49, My daughter's 14th birthday is coming up. I found the cutest bath and body works organizer from Amazon so time to fill it up. Now I'm just adding the extras like for her purse. Okay listen this shrink wrap was was rapping so I had to quit recording. I fought with it for a while finally got it figured out and that is the final project. I don't think I'll have to buy her anybody spray for a good year but I think she'll love it.
bellingcat-tool/amazonfinds/media/6948949848045391109.mp4,16," Stuff you actually need, part 110. This is my elastic band cutter that has made my life so much better. If you have a little girl or you use these elastic bands often, you know how hard they are to get out. With this, you just scoop with the pointy end, pull up, and then you're done."
bellingcat-tool/amazonfinds/media/7221985975944203525.mp4,15, Amazon finds you need part 27. This is no ordinary lunchbox. You can plug it in to heat up your food. Throw away your microwave! You can even use it in the car. Just pack your food into the stainless steel container and plug it in. Wait a few minutes and then enjoy your hot meal.
bellingcat-tool/amazonfinds/media/6915067879184469249.mp4,15," This is a fingerprint padlock that's perfect for anyone who can't remember a code or a key. Once set up and locked, you just rest your finger against the scanner and it pops open. It's great for things like bikes and one charge lasts a few months. It also supports up to 10 prints so it can work with any finger you want."
bellingcat-tool/amazonfinds/media/7076613311948705070.mp4,17, Trust me when I say road trips have never been the same since we found this. This backseat air mattress fills up your entire backseat and utilizes your floorboard to make it completely level. It comes with a pump that plugs into your cigarette lighter that can inflate this entire mattress in less than a minute. They have so many different sizes depending on your car and it comes with two pillows.
bellingcat-tool/amazonfinds/media/7168972386413595950.mp4,29," Cool shit I bought on Amazon this month. None of this is sponsored or gifted, I bought it all with my own money and I highly recommend. First up we have this super cute rain cloud humidifier and oil diffuser. You can add essential oils, change the color, and the sound is so relaxing. Next we have this cherry toilet bowl scrubber. When I saw it I immediately had to have it. This would be such a cute gift for the right person. Next we have this wall hanging test tube propagation station for plants. This would also make an amazing gift and is only 20 bucks."
bellingcat-tool/amazonfinds/media/6906741890503183621.mp4,13, Music
bellingcat-tool/amazonfinds/media/7211587675223067910.mp4,56," Amazon Kitchen Finds. This is a super grater, it grates things at 10 times the speed and it's got three different attachments. It's also designed so anyone of any ability can use it, it's got a handle and also a little lock on the bottom to make sure it doesn't slip. This is my automatic stirrer, it stirs things for me so I don't have to watch and I can get on with other things whilst I'm cooking. This is my bread bin that makes it easy to take out and store and keep fresh for longer. This is a measuring spoon with a scale on it, it saves you the hassle of getting a scale out every time you need to weigh something and it's still very accurate. This is my veg slicing and grating box. It's got four different attachments and it drops nicely into the container below saving lots of mess. It's also detachable so you can rinse off the veg after and then easily clean it. These are my magnetic window cleaners that make it so much easier to clean your kitchen windows. They do both sides at once so they're great for windows you might not be able to normally reach. These tongs are designed to rest against the pan so you don't get your kitchen side dirty. This is my chopping board and knife set that cleans itself using UV light. It has two settings, all the boards have different textures on them and they're also non-slip."
bellingcat-tool/amazonfinds/media/6948533901404933381.mp4,49," These needed to be replaced a long time ago. This gel keeps the tray from moving around when you open and close the drawer. They have a soft silicone handle. So pretty, I love it!"
bellingcat-tool/amazonfinds/media/7121419518605298950.mp4,16, plain
bellingcat-tool/amazonfinds/media/7330307226940427566.mp4,25," Look at this. Oh, perfect. Oh my god. Isn't it great? Chris. I know, it's my dream. I have goosebumps everywhere. This is out of this world. What a birthday. I know. Happy birthday."
bellingcat-tool/amazonfinds/media/6837530128818507013.mp4,45," Three things every girl should have. First is this personal sound alarm slash siren. It has a little flashlight on top and the way it works is that you just pull up on the chain and that triggers the sound alarm. It's really great to have in situations like if you're walking alone in a parking garage or late at night or walking to your car, it's really handy. Next is a taser. This one is pretty small and can fit nicely in your purse. You push up on this button once and it turns on the flashlight and then if you push it up again it's like it turns it on and you can push the button for the actual taser part. And the third thing is a little can of pepper spray. This one can fit nicely on your keychain or in your purse. It sprays up to 10 feet and it's just a good thing to have in case you are ever in a dangerous situation."
bellingcat-tool/amazonfinds/media/6975329213779954950.mp4,18," Once you're done, it's time to Foodieiiiile!"
bellingcat-tool/amazonfinds/media/7011207025749445894.mp4,22, With the snare and the bass swear in the face this fucking while better prepare to get laced because they're gonna taste my Fine I'll do it myself I got that
bellingcat-tool/amazonfinds/media/6933217318440848646.mp4,19," This is a genius ice cream maker that turns frozen fruits into ice cream. To use it, you just mix different frozen fruits in the chute and push down on the plunger. Then without much effort or time, delicious creamy soft serve comes out the end. All the plants are dishwasher safe and it's perfect if you're addicted to smoothie bowls or just looking for a healthy dessert."
bellingcat-tool/amazonfinds/media/7112572647308938538.mp4,7, Wait for it!
bellingcat-tool/amazonfinds/media/7239849695181425926.mp4,64," What if you didn't know about the gods? If a god is a person, a ghost or a ghost, even if it's a great idea, he is the god of you as one of them. If a god of the cost of life, it's possible that you have confidence in yourself that this position can not be defended by an attack. The people who have gods, have stress and attacks on you. The gods are considered the children of the house, living with humans. When a god is a friend of you, why is he being marked as a part of your territory? A god who doesn't have a friend like a man for another god, he is the one who is the one to communicate with humans. If a god is a god and a man is totally staked, it's clear that he is completely free of you. The gods are the most attentionable players of the humans, because they are the best in a good time."
bellingcat-tool/amazonfinds/media/6858400141733367046.mp4,29," things you didn't know you needed off of Amazon. So this is our angry mama microwave cleaner. She basically steams away any stains or odors in your microwave, but all you need is water and vinegar, and then she will handle the rest. So fill to the line with vinegar, and then you're gonna fill to the water line with water. Then you pop on her head, in she goes for seven minutes. There she is steaming it up in there. And she's done. Look how pretty."
